mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,random,,,,,,,,,,,,61.8265418935791,125.653083787158,128.152893457488
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,wsls,,,,,,,0.796610167742294,0.533333321795355,,,,51.2197385725832,106.439477145166,111.439096485827
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,q-learning,0.999954602131298,1.13498981471828,,,,,,,,,,52.1449177627371,108.289835525474,113.289454866135
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,assymetric q-learning,,1.13499014526013,0.999954602131298,0.999954602131298,,,,,,,,52.1449177627362,110.289835525472,117.789264536463
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,q-learning with stickiness,0.999954602131298,1.12307329621077,,,0.660019895275846,-1.67438868275819,,,,,,50.0482289674644,108.096457934929,118.09569661625
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,q-learning dual-alpha with stickiness,,1.1230728824852,0.999954602131298,0.999954602131298,0.660021144848087,-1.67439235959232,,,,,,50.0482289674709,110.096457934942,122.595506286593
484,NL3,1,484__MOUSE PRL__1__NL3__0.8,hmm,,,,,,,,,0.314606741573034,10,-54.9888161205346,54.9888161205346,129.977632241069,154.975728944372
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,wsls,,,,,,,0.773584904660451,0.388888906968099,,,,53.1002292624132,110.200458524826,115.200077865487
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,q-learning,0.999954602131298,0.488354005797125,,,,,,,,,,60.3281666790835,124.656333358167,129.655952698828
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,assymetric q-learning,,148.413159102577,0.000507192283441093,0.156043273512237,,,,,,,,59.4347503634888,124.869500726978,132.368929737968
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,q-learning with stickiness,0.999954602131298,0.365604383957852,,,0.860789562446507,-0.37691417445986,,,,,,53.6706597796701,115.34131955934,125.340558240661
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,q-learning dual-alpha with stickiness,,148.413159102577,0.000376338074914904,0.17429955580235,0.83360598027378,-0.348159307700137,,,,,,53.3287796963136,116.657559392627,129.156607744279
484,NL3,2,484__MOUSE PRL__2__NL3__0.8,hmm,,,,,,,,,0.292134831460674,10,-53.6981610376959,53.6981610376959,127.396322075392,152.394418778695
484,NL3,3,484__MOUSE PRL__3__NL3__0.8,random,,,,,,,,,,,,62.1830978380636,126.366195676127,128.866005346458
