mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
543,NL3,12,543__MOUSE PRL__12__NL3__0.8,129.221854067614,127.488884800268,133.654984783891,136.340488903412,136.685837544043,140.531093444626,162.276643296422
543,NL3,13,543__MOUSE PRL__13__NL3__0.8,128.554251644823,127.112695706651,129.652346354227,134.07411677278,135.403114563903,139.814903228884,163.620532213135
543,NL3,14,543__MOUSE PRL__14__NL3__0.8,127.661527393424,121.159889426329,116.393985343216,119.853462358237,125.053768084017,128.541919619709,164.372817730912
543,NL3,15,543__MOUSE PRL__15__NL3__0.8,125.641909731636,119.303045863028,121.584070570481,121.368207174643,123.70842068202,126.505967661282,154.311543856647
543,NL3,16,543__MOUSE PRL__16__NL3__0.8,128.554251644823,129.706461064738,131.610869455035,136.101684436503,139.151071576506,143.113017320428,165.935738580684
544,WT,11,544__MOUSE PRL__11__WT__0.8,129.088465819026,97.2044423616172,93.2478741503672,96.7273470883044,101.51790574104,105.117607843865,153.765522049348
544,WT,12,544__MOUSE PRL__12__WT__0.8,124.784535649587,117.838622325879,115.412296149467,119.911612833944,123.675963450367,128.159510871701,159.274790058866
544,WT,13,544__MOUSE PRL__13__WT__0.8,129.221854067614,111.109047660103,107.259583502452,108.344089473561,115.909961761714,117.179307714979,154.068189365297
544,WT,14,544__MOUSE PRL__14__WT__0.8,129.088465819026,106.904752516087,109.738830553737,113.231490698968,112.970900688351,116.83115022669,154.499105798087
544,WT,15,544__MOUSE PRL__15__WT__0.8,129.221854067614,119.08485614629,121.06901808346,124.579454593687,126.0102035889,130.444990524259,159.819003490532
544,WT,16,544__MOUSE PRL__16__WT__0.8,129.221854067614,97.7432591641942,103.918349060307,108.142477996423,108.144584228539,112.174384963424,152.477779200238
546,WT,11,546__MOUSE PRL__11__WT__0.8,129.221854067614,125.326717921128,131.519540671206,136.005751613727,127.889981933061,132.351104524611,159.85123098454
546,WT,12,546__MOUSE PRL__12__WT__0.8,128.554251644823,118.844036374789,118.580099683367,123.079909353697,126.116925271482,130.616734941812,160.615243577632
546,WT,13,546__MOUSE PRL__13__WT__0.8,129.221854067614,129.562215910617,131.988886507385,133.333333210297,138.354334941918,140.790753496265,164.511074731514
546,WT,14,546__MOUSE PRL__14__WT__0.8,129.221854067614,123.49800129084,123.967206262887,128.317968854367,130.656700782148,135.032852769334,162.365897000742
546,WT,15,546__MOUSE PRL__15__WT__0.8,128.866005346458,116.096008681917,122.342740974118,126.500711593688,127.175115658179,131.516363813061,159.68379553753
546,WT,16,546__MOUSE PRL__16__WT__0.8,128.866005346458,96.0512078338492,101.637144497611,106.077815863897,105.780691113228,109.983000387921,144.448266715574
554,WT,11,554__MOUSE PRL__11__WT__0.8,129.088465819026,122.000443628576,124.803253808783,129.031572408643,124.365384000278,128.544876160137,156.77775018302
554,WT,12,554__MOUSE PRL__12__WT__0.8,128.866005346458,98.6734514367257,111.258822429941,115.702642237302,108.428124593586,112.910025984643,169.364290154048
554,WT,13,554__MOUSE PRL__13__WT__0.8,128.866005346458,87.5567438957079,106.685613423109,111.173440833822,101.31432682447,105.814136494801,142.114561839062
554,WT,14,554__MOUSE PRL__14__WT__0.8,129.221854067614,95.8459688399933,120.215406327254,124.197168668694,108.18685782706,112.441339440649,136.865033905621
554,WT,15,554__MOUSE PRL__15__WT__0.8,127.661527393424,115.456496421806,126.17953484196,130.67934451229,124.350592952352,128.850402622772,152.720225375211
554,WT,16,554__MOUSE PRL__16__WT__0.8,125.641909731636,107.570386466336,121.962922696587,126.090584137174,115.682413021667,120.013144681747,143.165552227027
555,NL3,11,555__MOUSE PRL__11__NL3__0.8,128.152893457488,107.580041512836,108.496548372292,108.831526291202,109.052912231901,111.682548508838,147.131430930349
555,NL3,12,555__MOUSE PRL__12__NL3__0.8,129.221854067614,123.000035881041,128.669115332308,130.498489853558,128.829948745429,132.346791932195,159.576627641388
555,NL3,13,555__MOUSE PRL__13__NL3__0.8,128.866005346458,121.974709993247,119.918723650586,121.595905481587,127.045378240985,129.46676166029,159.536323301154
555,NL3,14,555__MOUSE PRL__14__NL3__0.8,128.152893457488,128.866597955522,127.447032779644,129.365137939433,135.762063403625,137.921567031688,165.85357896449
555,NL3,15,555__MOUSE PRL__15__NL3__0.8,129.26630217076,113.584434962259,130.171584539304,134.651488276256,122.515450006224,127.015259676407,150.665784849677
555,NL3,16,555__MOUSE PRL__16__NL3__0.8,129.088465819026,121.188293808501,128.838612646668,133.011784392957,130.478143918297,134.729203825969,160.770574179282
556,WT,11,556__MOUSE PRL__11__WT__0.8,129.221854067614,119.376934693393,121.902401775086,125.570346730737,128.291276008184,132.186366126364,161.203629398258
556,WT,12,556__MOUSE PRL__12__WT__0.8,129.088465819026,110.467478384697,113.643064112402,118.048705535479,119.085055318315,123.54542211316,159.519982400702
556,WT,13,556__MOUSE PRL__13__WT__0.8,128.866005346458,111.589389230428,117.053309381527,119.140627690583,117.951760574607,121.164564825703,153.981751962048
556,WT,14,556__MOUSE PRL__14__WT__0.8,128.866005346458,109.20356657065,102.800861645399,100.028688331783,109.220728674821,107.573698398342,143.827942649762
556,WT,15,556__MOUSE PRL__15__WT__0.8,128.152893457488,117.338509342962,112.28009327694,116.023853623621,120.367571275594,124.482393258083,162.430125925959
556,WT,16,556__MOUSE PRL__16__WT__0.8,129.088465819026,120.910321217683,123.976887356635,128.127040015154,131.457353961712,135.632663641665,162.932377996132
557,NL3,11,557__MOUSE PRL__11__NL3__0.8,128.554251644823,109.176384395862,113.487283925767,117.878114362553,118.973512556558,122.665842838251,156.814157840042
557,NL3,12,557__MOUSE PRL__12__NL3__0.8,128.554251644823,119.661323923267,128.59872322082,132.733794528959,128.058970683022,132.383640510403,155.591386323626
557,NL3,13,557__MOUSE PRL__13__NL3__0.8,128.152893457488,120.134629785223,123.824598494447,128.324408164777,127.886808287118,132.386617957577,158.692005894514
557,NL3,14,557__MOUSE PRL__14__NL3__0.8,128.866005346458,123.714257473586,127.554222390243,131.143751829556,133.409452126231,137.552487701772,164.145292486221
557,NL3,15,557__MOUSE PRL__15__NL3__0.8,129.088465819026,98.889135369063,110.94314024386,114.224317023629,113.83225768871,117.320768354411,150.830611637146
557,NL3,16,557__MOUSE PRL__16__NL3__0.8,127.661527393424,118.85772704227,122.195385251467,126.403434771984,127.885633557387,132.385443227714,161.06409833885
565,WT,11,565__MOUSE PRL__11__WT__0.8,128.866005346458,121.052405019377,121.410372626603,124.985615716397,129.861469050112,133.505162898391,163.853066655145
565,WT,12,565__MOUSE PRL__12__WT__0.8,129.26630217076,108.655998974443,102.767561437149,103.557614198743,111.080799508698,112.184624800365,147.930638963865
565,WT,13,565__MOUSE PRL__13__WT__0.8,128.866005346458,113.471012101597,103.234396953586,106.232739646186,110.355814466436,114.125096271936,149.480145062584
565,WT,14,565__MOUSE PRL__14__WT__0.8,128.866005346458,126.236997911834,115.911861802072,119.730055087687,120.573062088221,124.997226229037,157.625082469702
565,WT,15,565__MOUSE PRL__15__WT__0.8,129.088465819026,120.945497300757,118.293533564429,120.795353753313,126.142198128187,129.108196403604,160.823186402044
565,WT,16,565__MOUSE PRL__16__WT__0.8,128.152893457488,126.726786471694,117.982060971421,121.656506257751,126.853131504052,130.496643401447,164.871124349469
566,NL3,11,566__MOUSE PRL__11__NL3__0.8,129.221854067614,116.039235022836,120.788649765082,123.490674938334,124.712592894959,128.124825440403,157.279560949864
566,NL3,12,566__MOUSE PRL__12__NL3__0.8,121.647063326851,113.665546219477,121.895295083603,126.034326376629,121.796880837845,126.134814456932,149.438330157282
